Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Crytpo Bank #48,72351,81B6AE2E1,8015B10D0,Partnership #953
France Bank #95,112876,80913DB60,800AE5320,Corporation #32920
Spruce Cooperative Bank,117301,8066AB7E0,8004F0160,Partnership #50468
Israel Bank #27,59524,81613EF70,80138E9E0,Partnership #49294
Saudi Arabia Bank #3,217,8171FC1F0,8013AFA80,Corporation #5834
Russia Bank #27,230595,80B55CCF0,801025EB0,Sole Proprietorship #44043
Belgium Bank #21,425,802CF79F0,80084F940,Partnership #28897
Savings Bank of Madison,11,8003FA800,800A47880,Sole Proprietorship #15606
City National Bank,21828,800DD0F90,8014F3E10,Sole Proprietorship #18724
Brazil Bank #14,116,8125F9790,801214FD0,Sole Proprietorship #48308
Canada Bank #27,138426,80E51F090,80110D0F0,Sole Proprietorship #46075
Italy Bank #127,1720,8007CF190,80087F860,Sole Proprietorship #27371
India Bank #1,23486,808F272A0,800F65450,Sole Proprietorship #41869
National Bank of Fairfield,1807,8071C2A20,801523290,Corporation #8703
Savings Bank of the Valley,214111,8086D8220,800466000,Corporation #58956
Netherlands Bank #1697,138920,818B0F9B0,800C70CB0,Sole Proprietorship #37041
Crytpo Bank #66,70874,81A0DC0B1,8001A7780,Sole Proprietorship #51014
Brazil Bank #15,49865,812EEC930,80128C0C0,Partnership #13669
China Bank #49,27,80BDFA030,801011990,Sole Proprietorship #66502
Desert Trust Bank,123807,80B966230,8005D3220,Sole Proprietorship #15187
Savings Bank of Arkadelphia,22086,8031C8EB0,8001CD400,Partnership #57334
Sea Savings Bank,11968,80470CDB0,8001AB820,Partnership #18872
India Bank #1423,326219,8098A8840,800EFB950,Corporation #43881
Israel Bank #28,257741,81540CB40,80134A400,Sole Proprietorship #49323
National Bank of Columbus,12,8004FABC0,801444A40,Partnership #840
Fieldstone Credit Union,21647,80C05EA50,800B7B380,Partnership #10580
Canada Bank #52,138415,80E61FA50,80110BC30,Sole Proprietorship #14936
Bank of Tuscon,317174,80804D6E0,80137D320,Sole Proprietorship #2007
Israel Bank #824,360561,816979560,801380D20,Partnership #49093
Netherlands Bank #384,32125,80F691360,800BB2440,Corporation #33461
National Bank of Fairfield,1807,803EC2A60,80018C720,Sole Proprietorship #58349
India Bank #45,123568,808BEF5F0,800FD3FD0,Corporation #45190
China Bank #93,9735,803CCAE70,800E37650,Sole Proprietorship #37492
Oasis Credit Union,1291,800BD2870,8012E82D0,Sole Proprietorship #2042
Bank of Providence,15194,805CA00F0,80048F380,Partnership #8288
Japan Bank #1377,315729,8067F0680,800E93720,Corporation #42940
Greece Bank #6773,356211,81A981780,800914B60,Corporation #30791
Belgium Bank #37,12055,800B82580,8008DE560,Corporation #28558
Greece Bank #8,600,800B68200,800875AC0,Corporation #28553
First Bank of the West,13210,80DB66300,800262340,Corporation #17688
Japan Bank #42,18,80B4FA710,801001340,Corporation #45219
UK Bank #3,24,80C37A210,8010515B0,Sole Proprietorship #44567
Mountain Bank,26453,807640490,800373440,Partnership #50812
Spain Bank #72,25634,8103DBF20,800B89BA0,Partnership #33152
Heath Community Bank,117916,81511E020,8012535D0,Partnership #669
Croatia Bank #20,5981,80FB400A0,800819120,Corporation #28155
Spain Bank #17,2293,801C3D4A0,800B00240,Partnership #27135
China Bank #84,28335,80350F9B0,800E185D0,Partnership #39288
Savings Bank of Springfield,2860,8015A3830,8000F79E0,Corporation #3304
Savings Bank of Arkadelphia,22086,800D48D40,8014C6570,Partnership #2244
Germany Bank #40,5724,807548040,8009F4D00,Corporation #65526
Bank of Milford,2545,8037B56C0,800217FC0,Partnership #50408
First Bank of the West,11222,8047A4550,8014065A0,Partnership #8550
First Bank of Newbury,3440,802491650,80028A320,Partnership #5501
Plandor Federal Bank,22890,80A8B1B50,8002492A0,Partnership #71728
First Bank of Danbury,20,8000FA450,800055460,Sole Proprietorship #24500
Japan Bank #61,217662,80696B160,800E761C0,Partnership #40017
Switzerland Bank #21,253379,814E94FE0,8011C9B70,Corporation #48861
First Bank of Bridgeport,5687,80F5CB5E0,800C95C50,Corporation #8473
India Bank #388,124503,8094C85E0,800F80610,Partnership #41867
China Bank #28,15168,8024A0E60,800D0BE40,Partnership #36955
Austria Bank #5502,34643,80BC407F0,800ACDD20,Sole Proprietorship #35946
National Bank of Albany,18326,81A2C6570,801561370,Corporation #14131
National Bank of Philadelphia,1231,80015C9F0,8000A0B20,Partnership #164
China Bank #13,29844,8048DE480,800E1DD50,Sole Proprietorship #38535
Bank of Miami,12063,804802100,80135C620,Corporation #5358
Spain Bank #2109,247039,812E5D100,800C83330,Sole Proprietorship #35346
Canada Bank #1091,338741,80E323410,80109F4D0,Partnership #53141
Germany Bank #15,2514,800DB4790,8009AB360,Corporation #28234
Australia Bank #48,141204,80F4C6490,801151CA0,Corporation #52425
Australia Bank #13,110,80F379990,801128DA0,Sole Proprietorship #46637
Bank of Detroit,11305,80751BA10,80040B600,Partnership #60329
Willows Community Bank,219687,810C2BD20,8007A6EE0,Corporation #50112
Switzerland Bank #0,211,8134FC720,8012BD7F0,Corporation #48862
Croatia Bank #20,5981,807840020,800A8FD20,Partnership #29388
Japan Bank #57,215620,806228CA0,800EA5D20,Sole Proprietorship #40599
Slovakia Bank #45,1776,80094D6A0,800894300,Corporation #37580
National Bank of Albany,136360,8182DFAA0,8006DD120,Corporation #57384
Bank of Arkadelphia,31694,80BB249A0,800689E20,Partnership #15033
Bank of Augusta,24216,803D0E2A0,8002D0340,Corporation #6385
France Bank #52,12503,801BFC530,800936B00,Sole Proprietorship #28000
China Bank #78,26922,8035B3BB0,800D36560,Sole Proprietorship #57466
France Bank #168,133915,810622340,800A88F60,Partnership #31187
Switzerland Bank #35,52788,81470B4C0,8012CE290,Partnership #4622
Crytpo Bank #76,272567,81AF3F551,8015B10D0,Partnership #953
First Bank of Los Angeles,210472,80204BAD0,8003F5060,Sole Proprietorship #11497
Savings Bank of Springfield,2860,8006238D0,8000F3F00,Corporation #66332
Bank of Seattle,15680,806190EE0,8013271A0,Partnership #25626
Bank of Augusta,24216,801E8E2E0,80123EE90,Sole Proprietorship #4417
Canada Bank #21,135558,80CFF6DE0,8010B13C0,Sole Proprietorship #53786
Japan Bank #45,29572,806466CE0,800E77EA0,Partnership #40187
Netherlands Bank #5,14851,80B1AAF60,8009A0CA0,Sole Proprietorship #62584
Bank of Indianapolis,11046,800F23DF0,801096F20,Sole Proprietorship #766
National Bank of Fairfield,1807,805842970,8011F7B30,Sole Proprietorship #5910
Saudi Arabia Bank #4,216,8179FC2F0,8013AA900,Sole Proprietorship #50215
Spain Bank #124,212418,80BA14FF0,800ADF0A0,Sole Proprietorship #32784
Brook Savings Bank,13354,807D5BBF0,80026DCC0,Sole Proprietorship #72588
Bank of Indianapolis,11046,807FA3DF0,800103340,Corporation #11899
Saudi Arabia Bank #6,163233,817D17F80,801B982A0,Partnership #23592
National Bank of Laramie,13125,80A4E0D80,800DB0DF0,Sole Proprietorship #13985
First Bank of Fairfield,254164,81A17C510,801524ED0,Partnership #7356
China Bank #54,17768,802CD1B10,800D4BF10,Sole Proprietorship #37431
Italy Bank #18,0,8003FAF10,80080F080,Corporation #56571
Oak Thrift,128110,80A4D9810,800643460,Partnership #50579
Switzerland Bank #45,54266,8146E5220,8012BD7F0,Corporation #48862
India Bank #26,5,808A7ADA0,800F014C0,Corporation #43486
Japan Bank #50,15726,808191820,800EA22C0,Partnership #70027
First Bank of Danbury,21939,803C576B0,80134B3E0,Sole Proprietorship #6102
Italy Bank #18,0,80037AF30,800893580,Sole Proprietorship #27290
China Bank #78,26922,8033B3A30,800D35900,Partnership #69602
Baltech Bank,5855,80724C0B0,80034FEA0,Corporation #56089
First Bank of Bridgeport,12966,8068EFC30,800241BA0,Partnership #9531
Israel Bank #15,57466,815279240,80131CF10,Corporation #62007
China Bank #877,212655,81718F8C0,800D7E510,Sole Proprietorship #39561
Savings Bank of Butte,4790,80A6EF440,800C71930,Corporation #340
France Bank #139,8087,8070064C0,800A886C0,Sole Proprietorship #58448
National Bank of Helena,13474,807A5FE50,801373FA0,Partnership #19795
Japan Bank #45,29572,805C66D50,800E54A60,Corporation #42422
Switzerland Bank #49,52860,813609150,8012CF270,Sole Proprietorship #21993
Bank of Augusta,223550,809633050,8005D5040,Corporation #13218
National Bank of Sacramento,120364,815ECB960,801275380,Partnership #13790
Sea Savings Bank,11968,800C8CF60,800B2CD60,Partnership #2115
Savings Bank of New York,223057,80C6407E0,8005CE4A0,Corporation #16233
The Pine Thrift,349,8001F01E0,8000B70C0,Partnership #243
National Bank of Lincoln,22435,8071C7EF0,800F16050,Partnership #2882
Savings Bank of Columbus,22364,802AC0170,801471230,Corporation #5121
China Bank #123,17213,8034E31F0,800D3C100,Partnership #63353
Bank of Philadelphia,29158,807575C70,8003E3400,Partnership #65080
Germany Bank #50,1126,804AD9C80,80084C520,Corporation #28881
First Bank of Houston,16739,80B371E00,8004E6F80,Partnership #14430
France Bank #1326,127004,80B1FA190,8009DE660,Corporation #32352
First Bank of Huron,1277,802FDD110,80013DF20,Corporation #5402
Japan Bank #42,18,80ACFA6A0,801019DE0,Partnership #22345
National Bank of Tuscon,16679,80CEF3C20,8004E3780,Sole Proprietorship #16466
Sunrise Credit Union,12592,8016F37A0,800210140,Partnership #13760
Savings Bank of Arkadelphia,22086,80C0C8CB0,80042CF40,Corporation #14733
Israel Bank #309,260091,8165C5230,8011C5BB0,Sole Proprietorship #49304
Australia Bank #37,241036,80FC969B0,8011386F0,Corporation #47128
Fieldstone Federal Bank,15331,80E3A5E30,801308200,Partnership #17332
Brazil Bank #3,248756,8124275C0,801093480,Sole Proprietorship #48001
Germany Bank #141,12202,801587AC0,800B099C0,Sole Proprietorship #27629
India Bank #43,19414,8073244D0,800FE15F0,Corporation #45206
Switzerland Bank #27,253428,813E155D0,8011C9B70,Corporation #48861
Heath Savings Bank,23760,80199C7D0,8002C3B20,Sole Proprietorship #4034
National Bank of Columbus,12,801C7A9D0,800081FB0,Sole Proprietorship #65976
Saudi Arabia Bank #1336,366804,81893C5E0,801B982A0,Partnership #23592
Germany Bank #4028,348749,812168960,8008D2760,Partnership #55355
Netherlands Bank #16,5312,8024DCFE0,8009B41C0,Sole Proprietorship #28831
First Bank of Danbury,21939,801E57660,8001B85E0,Sole Proprietorship #4375
Japan Bank #46,23,80BE7A470,801004640,Sole Proprietorship #44056
China Bank #88,26,8043FA2F0,800CF1650,Sole Proprietorship #38368
National Bank of Madison,132021,8141E7570,8006964E0,Partnership #65961
Saudi Arabia Bank #3,217,8195FDC81,8015B10D0,Partnership #953
First Bank of Arkadelphia,37524,81796FA00,8013C1A80,Sole Proprietorship #24382
National Bank of Columbus,12,8131FB600,801423220,Partnership #1347
National Bank of Boston,231948,80CEAB600,8013CD8A0,Corporation #318
Spruce Community Bank,25281,809FED080,801163780,Corporation #13796
Savings Bank of Madison,11,80EFFB580,80112D150,Sole Proprietorship #46347
China Bank #1551,160190,81A276F10,800CF06F0,Sole Proprietorship #37981
First Bank of Danbury,20,8002FBA20,80125AC10,Sole Proprietorship #12569
China Bank #10,9856,803A4F020,800D77C50,Partnership #37530
First Bank of Danbury,20,801BFBA20,800837AE0,Partnership #57691
National Bank of Philadelphia,1231,8002DD7A0,8000A1C00,Sole Proprietorship #415
Sea Bank,3879,80C5023B0,800E8A320,Sole Proprietorship #16917
Japan Bank #105,39896,8059A5C30,800E75F80,Partnership #40012
Switzerland Bank #21,253379,8149151B0,8012B2CE0,Individual #123
Brazil Bank #3,248756,812026A30,801253510,Sole Proprietorship #3281
Brazil Bank #16,210,811D7D930,801217420,Corporation #17050
First Bank of Columbus,110856,806373440,80144AF80,Corporation #28142
Savings Bank of Harrisburg,24523,80C5055C0,8014C03D0,Partnership #549
France Bank #2255,149102,819548740,800C9D110,Sole Proprietorship #36552
Germany Bank #85,24070,801B8B340,80096EC40,Corporation #29316
Brazil Bank #53,150730,812B1D550,801093480,Sole Proprietorship #48001
Saudi Arabia Bank #34,263431,8180D33D0,801408520,Sole Proprietorship #11081
Australia Bank #854,341540,80FCCA260,801144EC0,Partnership #46963
Mexico Bank #18,1135,8110587E0,8012018C0,Sole Proprietorship #47947
Brazil Bank #51,149205,8128CDAE0,801261040,Corporation #9084
Arbor Federal Bank,22481,8019C58E0,80021DC20,Corporation #53931
First Bank of the West,11222,8026A5B60,800124660,Sole Proprietorship #54035
Saudi Arabia Bank #49,65300,817F83A70,8013AEEE0,Sole Proprietorship #49939
UK Bank #47,134326,80C91EB70,801084BA0,Partnership #44312
Germany Bank #106,3,80027B1F0,800802220,Sole Proprietorship #27163
Spain Bank #3874,162011,81B63DD00,800CD30F0,Partnership #36218
Switzerland Bank #23,153607,813BBB300,8012DFDB0,Partnership #48283
Brazil Bank #32,249585,812B0C800,801287280,Corporation #19427
Japan Bank #52,29640,807F65480,800E8AA40,Sole Proprietorship #41258
Savings Bank of Madison,11,8005FB500,800828AB0,Sole Proprietorship #27340
Bank of Philadelphia,1217,80275D000,80009AA40,Sole Proprietorship #73373
Oasis Credit Union,1291,8021D3510,800BA1A20,Sole Proprietorship #2989
First Bank of Danbury,20,8008FBAA0,800059FC0,Corporation #1312
Croatia Bank #20,5981,8060C1E30,80097C460,Sole Proprietorship #36847
France Bank #858,39194,812133DB0,800B7D560,Corporation #33021
Arbor Credit Union,124222,80C7D2FB0,800C9E290,Partnership #25671
India Bank #127,26765,809FBF630,800FD40B0,Sole Proprietorship #42903
Brazil Bank #16,210,81287D9C0,801452080,Sole Proprietorship #4586
Canada Bank #21,135558,80D3F73C0,8010B31C0,Partnership #44839
China Bank #87,5923,8037C2140,800D23660,Corporation #39872
France Bank #53,16934,8035EA3C0,800A3D220,Partnership #29326
Australia Bank #453,342303,80F933F50,801132960,Partnership #54540
First Bank of Albany,22661,81493F250,800EBEC00,Sole Proprietorship #7993
Israel Bank #9,115,815278950,801318000,Sole Proprietorship #70411
Savings Bank of Madison,11,8021FB550,800CDC730,Sole Proprietorship #37270
Netherlands Bank #1550,132483,8116D7150,800C18710,Partnership #36617
Germany Bank #19,1768,80284C4D0,80088E940,Partnership #51072
Savings Bank of Sacramento,21566,8053DAFD0,80016F3C0,Corporation #13973
First Bank of Portland,1,80787B050,80006AFC0,Sole Proprietorship #11256
Brazil Bank #32,249585,81290C860,801286B60,Sole Proprietorship #4600
Italy Bank #426,131179,8145F8560,800BFFC30,Corporation #5092
France Bank #164,120478,80B6CFFE0,800B78C00,Sole Proprietorship #32637
Switzerland Bank #7,112,8158788F0,801B8D4F0,Partnership #23467
Italy Bank #134,15400,802A9A4F0,8009AF460,Sole Proprietorship #30224
France Bank #30,23848,80C3924F0,800948D80,Corporation #50855
First Bank of Newbury,3440,803B108F0,80028AD40,Corporation #57026
National Bank of Chicago,22224,801E4D900,801483CF0,Sole Proprietorship #4367
Portugal Bank #42,24029,807E95F80,8009645E0,Corporation #32532
France Bank #24,13590,802D53A00,80092A820,Corporation #31768
First Bank of Danbury,28168,80318B500,8003A1DE0,Sole Proprietorship #52774
UK Bank #12,29,80CF7BF90,80104E710,Sole Proprietorship #44735
Plateau Savings Bank,21260,801163710,800145140,Corporation #2669
Switzerland Bank #46,154255,813D2F6A0,8011C9B70,Corporation #48861
Japan Bank #7,19856,805B97930,800E82560,Sole Proprietorship #40536
UK Bank #38,233674,81B4FD440,801083F20,Sole Proprietorship #44880
Saudi Arabia Bank #26,64059,8176AACD0,801414B20,Partnership #51868
Brazil Bank #14,116,811E78B50,801211C70,Partnership #59233
Japan Bank #46,23,80007BAD0,800E4F210,Corporation #42419
Savings Bank of Detroit,11483,81999DCD0,800416800,Partnership #58664
India Bank #30,19413,8092A5BE0,800F144F0,Corporation #43475
Crytpo Bank #56,71696,81B1BB961,8015B10D0,Partnership #953
Slovakia Bank #4,14,810BFB660,8011CA4A0,Partnership #20230
National Bank of Fairfield,1807,8132436E0,8001903E0,Corporation #10552
Spruce Cooperative Bank,117301,8078AAB00,800C03A70,Partnership #12913
China Bank #28,15168,8029A1180,800D0C680,Partnership #37037
Italy Bank #519,18396,807045F80,800B43EA0,Sole Proprietorship #31003
Mountain Bancorp,12204,801586780,8001C5460,Corporation #65780
China Bank #131,29779,804859810,800E48D70,Corporation #42072
Savings Bank of Madison,11,80CFFB410,801099D70,Sole Proprietorship #45089
Bank of Helena,3597,80610B710,8002A2E80,Partnership #8909
Japan Bank #42,18,81807B8A0,8013C6DC0,Sole Proprietorship #27000
Canada Bank #30,135933,80DEECF20,8010BEA80,Sole Proprietorship #45616
China Bank #40,27356,803BADFA0,800D42FC0,Corporation #40110
Baltech Cooperative Bank,121335,808C34A20,800599E60,Sole Proprietorship #12578
Bank of Indianapolis,8488,8037F25A0,8003A6C00,Sole Proprietorship #6223
Flagstone Thrift,11265,80469B120,8001362E0,Corporation #66822
National Bank of Billings,531,800FEB820,8000E3DE0,Partnership #2576
Brazil Bank #3,248756,8123A6BB0,801093480,Sole Proprietorship #48001
Portugal Bank #122,22264,80154CDB0,800815E60,Sole Proprietorship #14917
Germany Bank #121,1390,8028506B0,8008BF820,Corporation #30113
National Bank of Arkadelphia,215514,810D35CC0,801559C70,Partnership #8554
First Bank of Danbury,20,8195FBBC1,8015B10D0,Partnership #953
China Bank #2,10461,8049BDF40,800E405F0,Sole Proprietorship #37283
Hearthstone Savings Bank,118840,80E9FADC0,8013A2490,Sole Proprietorship #15810
India Bank #44,24869,809AF2340,800FA0950,Partnership #41167
Japan Bank #5,117284,8067AA3C0,800EB4D00,Partnership #40331
Germany Bank #106,3,80B87B040,80080AE00,Sole Proprietorship #56077
Brook Credit Union,22185,8012CE540,8001EDAE0,Corporation #58967
Brook Thrift,135650,80FD740D0,801472300,Corporation #55012
Savings Bank of Madison,11,8034FB450,800CE3140,Corporation #39427
Bank of Omaha,239886,8114336D0,80072C800,Sole Proprietorship #67951
Savings Bank of Columbus,5206,8023D9AE0,800F16710,Partnership #4718
Germany Bank #34,423,8008F6270,8009BE380,Corporation #52135
Bank of Tampa,238579,80F3E4870,8007122A0,Corporation #18827
China Bank #116,12143,805400580,800DF3090,Sole Proprietorship #39462
France Bank #349,7249,809599A80,800A56160,Sole Proprietorship #64176
Italy Bank #134,15400,801F9A600,8009AE380,Sole Proprietorship #61538
Bank of Milford,2545,8019B4A80,800217060,Partnership #3907
Crytpo Bank #14,69314,81968D311,8015B10D0,Partnership #953
